,holiday,temp,rain,snow,weather,date,Time,traffic_volume
13904,7,279.62,0.25,0.0,6,24-04-2014,21:00:00,3078
13905,7,279.07,0.0,0.0,1,24-04-2014,22:00:00,1968
13906,7,278.0,0.0,0.0,1,24-04-2014,23:00:00,3552
13907,7,276.32,0.25,0.0,6,25-04-2014,00:00:00,1335
13908,7,275.61,0.0,0.0,1,25-04-2014,01:00:00,473
13909,7,275.51,0.0,0.0,0,25-04-2014,02:00:00,349
13910,7,275.55,0.25,0.0,6,25-04-2014,03:00:00,371
13911,7,275.22,0.25,0.0,6,25-04-2014,04:00:00,762
13912,7,274.63,0.0,0.0,1,25-04-2014,05:00:00,2620
13913,7,274.79,0.0,0.0,1,25-04-2014,06:00:00,5515
13914,7,275.64,0.25,0.0,6,25-04-2014,07:00:00,5803
13915,7,278.56,0.25,0.0,6,25-04-2014,08:00:00,6033
13916,7,280.69,0.38,0.0,6,25-04-2014,09:00:00,5625
13917,7,281.45,0.25,0.0,6,25-04-2014,10:00:00,4855
13918,7,282.49,0.25,0.0,6,25-04-2014,11:00:00,5165
13919,7,283.99,0.25,0.0,6,25-04-2014,12:00:00,5612
13920,7,285.3,0.0,0.0,1,25-04-2014,13:00:00,5746
13921,7,287.93,0.25,0.0,6,25-04-2014,14:00:00,5999
13922,7,288.81,0.0,0.0,1,25-04-2014,15:00:00,6247
13923,7,289.36,0.0,0.0,1,25-04-2014,16:00:00,6248
13924,7,289.84,0.0,0.0,1,25-04-2014,17:00:00,6349
13925,7,289.65,0.25,0.0,6,25-04-2014,18:00:00,5069
13926,7,288.65,0.0,0.0,1,25-04-2014,19:00:00,3834
13927,7,286.9,0.0,0.0,1,25-04-2014,20:00:00,3013
13928,7,284.64,0.0,0.0,1,25-04-2014,21:00:00,2841
13929,7,283.02,0.0,0.0,1,25-04-2014,22:00:00,2176
13930,7,280.68,0.0,0.0,1,25-04-2014,23:00:00,1513
13931,7,279.62,0.0,0.0,1,26-04-2014,00:00:00,1003
13932,7,278.56,0.0,0.0,0,26-04-2014,01:00:00,527
13933,7,277.29,0.0,0.0,0,26-04-2014,02:00:00,374
13934,7,276.47,0.0,0.0,0,26-04-2014,03:00:00,226
13935,7,276.19,0.0,0.0,0,26-04-2014,04:00:00,245
13936,7,275.67,0.0,0.0,0,26-04-2014,05:00:00,436
13937,7,274.95,0.0,0.0,0,26-04-2014,06:00:00,945
13938,7,275.32,0.0,0.0,1,26-04-2014,07:00:00,1538
13939,7,276.83,0.0,0.0,1,26-04-2014,08:00:00,2214
13940,7,278.18,0.0,0.0,1,26-04-2014,09:00:00,2661
13941,7,279.81,0.0,0.0,1,26-04-2014,10:00:00,2967
13942,7,281.01,0.0,0.0,1,26-04-2014,11:00:00,3500
13943,7,281.96,0.0,0.0,1,26-04-2014,12:00:00,3787
13944,7,283.36,0.0,0.0,1,26-04-2014,13:00:00,3302
13945,7,284.38,0.0,0.0,1,26-04-2014,14:00:00,3235
13946,7,284.97,0.0,0.0,1,26-04-2014,15:00:00,3085
13947,7,285.36,0.0,0.0,1,26-04-2014,16:00:00,3326
13948,7,285.84,0.0,0.0,1,26-04-2014,17:00:00,2902
13949,7,285.79,0.0,0.0,1,26-04-2014,18:00:00,2764
13950,7,285.19,0.0,0.0,1,26-04-2014,19:00:00,2403
13951,7,284.71,0.25,0.0,6,26-04-2014,20:00:00,2117
13952,7,282.86,0.71,0.0,6,26-04-2014,21:00:00,2503
13953,7,281.56,1.07,0.0,6,26-04-2014,22:00:00,2107
13954,7,281.05,0.65,0.0,6,26-04-2014,23:00:00,1574
13955,7,280.87,0.0,0.0,1,27-04-2014,00:00:00,1062
13956,7,280.51,0.25,0.0,6,27-04-2014,01:00:00,770
13957,7,279.96,0.25,0.0,6,27-04-2014,02:00:00,534
13958,7,279.28,0.89,0.0,6,27-04-2014,03:00:00,309
13959,7,278.11,2.31,0.0,6,27-04-2014,04:00:00,237
13960,7,277.14,3.17,0.0,6,27-04-2014,05:00:00,385
13961,7,276.76,2.14,0.0,6,27-04-2014,06:00:00,654
13962,7,276.66,2.34,0.0,6,27-04-2014,07:00:00,939
13963,7,276.66,1.61,0.0,6,27-04-2014,08:00:00,1485
13964,7,276.83,1.5,0.0,6,27-04-2014,09:00:00,2109
13965,7,276.73,2.67,0.0,6,27-04-2014,10:00:00,2665
13966,7,276.71,5.58,0.0,6,27-04-2014,11:00:00,2954
13967,7,277.0,5.11,0.0,6,27-04-2014,12:00:00,3194
13968,7,277.31,5.1,0.0,6,27-04-2014,13:00:00,3370
13969,7,277.51,4.53,0.0,6,27-04-2014,14:00:00,3451
13970,7,278.1,2.21,0.0,6,27-04-2014,15:00:00,3544
13971,7,279.28,0.95,0.0,6,27-04-2014,16:00:00,3667
13972,7,279.33,1.25,0.0,6,27-04-2014,17:00:00,3439
13973,7,278.2,4.5,0.0,6,27-04-2014,18:00:00,2900
13974,7,277.69,3.47,0.0,6,27-04-2014,19:00:00,2378
13975,7,277.73,1.21,0.0,6,27-04-2014,20:00:00,2240
13976,7,278.04,0.25,0.0,6,27-04-2014,21:00:00,1822
13977,7,278.38,1.52,0.0,6,27-04-2014,22:00:00,1248
13978,7,278.46,1.52,0.0,6,27-04-2014,23:00:00,849
13979,7,278.75,0.25,0.0,6,28-04-2014,00:00:00,436
13980,7,279.07,0.55,0.0,6,28-04-2014,01:00:00,280
13981,7,279.78,0.45,0.0,6,28-04-2014,02:00:00,206
13982,7,279.67,0.65,0.0,6,28-04-2014,03:00:00,314
13983,7,279.62,0.54,0.0,6,28-04-2014,04:00:00,731
13984,7,279.21,0.89,0.0,6,28-04-2014,05:00:00,2647
13985,7,278.45,2.18,0.0,6,28-04-2014,06:00:00,5421
13986,7,278.59,1.0,0.0,6,28-04-2014,07:00:00,6438
13987,7,278.44,0.84,0.0,6,28-04-2014,08:00:00,5610
13988,7,278.14,1.32,0.0,6,28-04-2014,09:00:00,4763
13989,7,278.14,2.84,0.0,6,28-04-2014,10:00:00,4126
13990,7,278.27,3.41,0.0,6,28-04-2014,11:00:00,4331
13991,7,278.39,2.93,0.0,6,28-04-2014,12:00:00,4355
13992,7,278.37,2.87,0.0,6,28-04-2014,13:00:00,4502
13993,7,278.64,2.8,0.0,6,28-04-2014,14:00:00,4902
13994,7,279.27,0.96,0.0,6,28-04-2014,15:00:00,5562
13995,7,279.65,1.52,0.0,6,28-04-2014,16:00:00,6136
13996,7,279.84,0.44,0.0,6,28-04-2014,17:00:00,5789
13997,7,279.5,0.65,0.0,6,28-04-2014,18:00:00,4092
13998,7,279.47,0.74,0.0,6,28-04-2014,19:00:00,2922
13999,7,279.5,0.91,0.0,6,28-04-2014,20:00:00,2434
14000,7,279.69,1.21,0.0,6,28-04-2014,21:00:00,1941
14001,7,279.83,1.27,0.0,6,28-04-2014,22:00:00,1893
14002,7,279.71,0.59,0.0,6,28-04-2014,23:00:00,3283
14003,7,279.08,0.76,0.0,6,29-04-2014,00:00:00,754
14004,7,278.95,0.56,0.0,6,29-04-2014,01:00:00,375
14005,7,278.52,1.13,0.0,6,29-04-2014,02:00:00,255
14006,7,277.39,1.08,0.0,6,29-04-2014,03:00:00,337
14007,7,277.09,1.32,0.0,6,29-04-2014,04:00:00,812
14008,7,276.86,1.7,0.0,6,29-04-2014,05:00:00,2705
14009,7,276.37,1.5,0.0,6,29-04-2014,06:00:00,5537
14010,7,276.04,1.2,0.0,6,29-04-2014,07:00:00,6203
14011,7,276.15,1.2,0.0,6,29-04-2014,08:00:00,5626
14012,7,275.65,0.0,0.0,1,04-05-2014,05:00:00,531
14013,7,275.25,0.0,0.0,1,04-05-2014,06:00:00,1071
14014,7,276.13,0.0,0.0,1,04-05-2014,07:00:00,1356
14015,7,277.46,0.0,0.0,1,04-05-2014,08:00:00,2058
14016,7,278.37,0.0,0.0,1,04-05-2014,09:00:00,2996
14017,7,279.97,0.0,0.0,1,04-05-2014,10:00:00,3865
14018,7,281.74,0.0,0.0,1,04-05-2014,11:00:00,4400
14019,7,283.49,0.0,0.0,1,04-05-2014,12:00:00,4721
14020,7,284.66,0.0,0.0,1,04-05-2014,13:00:00,4510
14021,7,285.67,0.0,0.0,1,04-05-2014,14:00:00,4290
14022,7,286.53,0.0,0.0,1,04-05-2014,15:00:00,4440
14023,7,287.21,0.0,0.0,0,04-05-2014,16:00:00,4510
14024,7,287.58,0.0,0.0,1,04-05-2014,17:00:00,4134
14025,7,286.77,0.0,0.0,1,04-05-2014,18:00:00,4534
14026,7,286.53,0.0,0.0,1,04-05-2014,19:00:00,3333
14027,7,285.83,0.0,0.0,1,04-05-2014,20:00:00,2801
14028,7,284.94,0.0,0.0,0,04-05-2014,21:00:00,2431
14029,7,284.45,0.0,0.0,1,04-05-2014,22:00:00,1556
14030,7,284.38,0.0,0.0,1,04-05-2014,23:00:00,1021
14031,7,284.16,0.0,0.0,1,05-05-2014,00:00:00,499
14032,7,283.95,0.0,0.0,1,05-05-2014,01:00:00,339
14033,7,283.56,0.0,0.0,1,05-05-2014,02:00:00,241
14034,7,283.38,0.0,0.0,1,05-05-2014,03:00:00,355
14035,7,283.12,0.0,0.0,1,05-05-2014,04:00:00,791
14036,7,282.96,0.0,0.0,1,05-05-2014,05:00:00,2760
14037,7,282.69,0.0,0.0,0,05-05-2014,06:00:00,5886
14038,7,282.79,0.0,0.0,1,05-05-2014,07:00:00,6796
14039,7,283.96,0.0,0.0,1,05-05-2014,08:00:00,6000
14040,7,285.19,0.0,0.0,0,05-05-2014,09:00:00,5222
14041,7,286.61,0.0,0.0,1,05-05-2014,10:00:00,4556
14042,7,287.11,0.0,0.0,0,05-05-2014,11:00:00,4591
14043,7,288.21,0.0,0.0,1,05-05-2014,12:00:00,4863
14044,7,289.42,0.0,0.0,0,05-05-2014,13:00:00,4850
14045,7,290.1,0.0,0.0,0,05-05-2014,14:00:00,5160
14046,7,290.81,0.0,0.0,0,05-05-2014,15:00:00,5851
14047,7,291.05,0.0,0.0,0,05-05-2014,16:00:00,6478
14048,7,290.98,0.0,0.0,0,05-05-2014,17:00:00,6014
14049,7,290.89,0.0,0.0,4,05-05-2014,18:00:00,4441
14050,7,290.33,0.0,0.0,0,05-05-2014,19:00:00,3128
14051,7,289.11,0.0,0.0,0,05-05-2014,20:00:00,2931
14052,7,287.51,0.0,0.0,0,05-05-2014,21:00:00,2677
14053,7,285.95,0.0,0.0,0,05-05-2014,22:00:00,1882
14054,7,284.92,0.0,0.0,0,05-05-2014,23:00:00,1042
14055,7,284.12,0.0,0.0,0,06-05-2014,00:00:00,549
14056,7,283.43,0.0,0.0,0,06-05-2014,01:00:00,341
14057,7,282.88,0.0,0.0,0,06-05-2014,02:00:00,250
14058,7,281.94,0.0,0.0,0,06-05-2014,03:00:00,370
14059,7,281.67,0.0,0.0,0,06-05-2014,04:00:00,824
14060,7,281.3,0.0,0.0,0,06-05-2014,05:00:00,2814
14061,7,287.75,0.0,0.0,1,06-05-2014,10:00:00,4521
14062,7,288.29,0.0,0.0,1,06-05-2014,11:00:00,4661
14063,7,288.84,0.0,0.0,1,06-05-2014,12:00:00,4776
14064,7,288.77,0.0,0.0,0,06-05-2014,12:00:00,4776
14065,7,289.71,0.0,0.0,0,06-05-2014,13:00:00,4789
14066,7,290.45,0.0,0.0,1,06-05-2014,14:00:00,5280
14067,7,290.576,0.0,0.0,1,06-05-2014,15:00:00,6143
14068,7,291.03,0.0,0.0,1,06-05-2014,16:00:00,6493
14069,7,290.98,0.0,0.0,4,06-05-2014,17:00:00,6278
14070,7,290.69,0.0,0.0,4,06-05-2014,18:00:00,4644
14071,7,290.4,0.0,0.0,1,06-05-2014,19:00:00,3348
14072,7,289.72,0.0,0.0,1,06-05-2014,20:00:00,2926
14073,7,289.629,0.0,0.0,1,06-05-2014,21:00:00,2416
14074,7,287.89,0.0,0.0,1,06-05-2014,22:00:00,2817
14075,7,286.96,0.0,0.0,1,06-05-2014,23:00:00,3457
14076,7,286.65,0.0,0.0,1,07-05-2014,00:00:00,857
14077,7,286.12,0.0,0.0,1,07-05-2014,01:00:00,412
14078,7,285.89,0.0,0.0,1,07-05-2014,02:00:00,317
14079,7,285.5,0.0,0.0,1,07-05-2014,03:00:00,359
14080,7,284.95,0.0,0.0,1,07-05-2014,04:00:00,814
14081,7,284.57,0.0,0.0,1,07-05-2014,05:00:00,2870
14082,7,284.25,0.0,0.0,1,07-05-2014,06:00:00,6010
14083,7,283.87,0.0,0.0,1,07-05-2014,07:00:00,7070
14084,7,284.07,0.0,0.0,1,07-05-2014,08:00:00,6108
14085,7,284.86,0.0,0.0,0,07-05-2014,09:00:00,5120
14086,7,285.95,0.0,0.0,1,07-05-2014,10:00:00,4694
14087,7,287.58,0.0,0.0,0,07-05-2014,11:00:00,4854
14088,7,289.32,0.0,0.0,0,07-05-2014,12:00:00,5071
14089,7,290.27,0.0,0.0,0,07-05-2014,13:00:00,5005
14090,7,290.9,0.0,0.0,1,07-05-2014,14:00:00,5401
14091,7,290.93,0.0,0.0,1,07-05-2014,15:00:00,5947
14092,7,290.45,0.0,0.0,1,07-05-2014,16:00:00,6884
14093,7,290.19,0.0,0.0,1,07-05-2014,17:00:00,6447
14094,7,290.0,0.0,0.0,1,07-05-2014,18:00:00,4653
14095,7,290.08,0.0,0.0,10,07-05-2014,19:00:00,3283
14096,7,289.59,0.0,0.0,10,07-05-2014,20:00:00,3028
14097,7,288.67,0.0,0.0,0,07-05-2014,21:00:00,2598
14098,7,287.55,0.0,0.0,6,07-05-2014,22:00:00,1690
14099,7,286.64,0.0,0.0,10,07-05-2014,23:00:00,1068
14100,7,285.87,6.35,0.0,6,08-05-2014,00:00:00,586
14101,7,285.87,6.35,0.0,10,08-05-2014,00:00:00,586
14102,7,285.08,4.29,0.0,6,08-05-2014,01:00:00,333
14103,7,285.08,4.29,0.0,10,08-05-2014,01:00:00,333
14104,7,284.93,1.02,0.0,6,08-05-2014,02:00:00,258
14105,7,284.63,0.0,0.0,5,08-05-2014,03:00:00,372
14106,7,284.63,0.0,0.0,4,08-05-2014,03:00:00,372
14107,7,284.39,0.0,0.0,5,08-05-2014,04:00:00,797
14108,7,284.39,0.0,0.0,4,08-05-2014,04:00:00,797
14109,7,284.29,0.0,0.0,5,08-05-2014,05:00:00,2800
14110,7,284.29,0.0,0.0,4,08-05-2014,05:00:00,2800
14111,7,284.13,0.0,0.0,5,08-05-2014,06:00:00,5955
14112,7,284.27,0.25,0.0,6,08-05-2014,07:00:00,6108
14113,7,284.27,0.25,0.0,5,08-05-2014,07:00:00,6108
14114,7,284.27,0.25,0.0,4,08-05-2014,07:00:00,6108
14115,7,284.27,0.25,0.0,10,08-05-2014,07:00:00,6108
14116,7,284.48,1.24,0.0,6,08-05-2014,08:00:00,5653
14117,7,284.48,1.24,0.0,5,08-05-2014,08:00:00,5653
14118,7,284.48,1.24,0.0,2,08-05-2014,08:00:00,5653
14119,7,284.75,0.87,0.0,6,08-05-2014,09:00:00,5048
14120,7,284.75,0.87,0.0,5,08-05-2014,09:00:00,5048
14121,7,285.8,0.64,0.0,6,08-05-2014,10:00:00,4592
14122,7,285.8,0.64,0.0,5,08-05-2014,10:00:00,4592
14123,7,288.62,0.25,0.0,6,08-05-2014,11:00:00,4979
14124,7,288.62,0.25,0.0,4,08-05-2014,11:00:00,4979
14125,7,288.62,0.25,0.0,5,08-05-2014,11:00:00,4979
14126,7,290.03,0.51,0.0,6,08-05-2014,12:00:00,5003
14127,7,290.03,0.51,0.0,10,08-05-2014,12:00:00,5003
14128,7,290.03,0.51,0.0,4,08-05-2014,12:00:00,5003
14129,7,290.03,0.51,0.0,5,08-05-2014,12:00:00,5003
14130,7,291.21,0.64,0.0,6,08-05-2014,13:00:00,5152
14131,7,291.21,0.64,0.0,4,08-05-2014,13:00:00,5152
14132,7,292.66,0.0,0.0,4,08-05-2014,14:00:00,5594
14133,7,292.07,0.38,0.0,6,08-05-2014,15:00:00,6174
14134,7,292.07,0.38,0.0,10,08-05-2014,15:00:00,6174
14135,7,292.07,0.38,0.0,5,08-05-2014,15:00:00,6174
14136,7,288.76,6.6,0.0,6,08-05-2014,16:00:00,5902
14137,7,288.76,6.6,0.0,10,08-05-2014,16:00:00,5902
14138,7,288.76,6.6,0.0,5,08-05-2014,16:00:00,5902
14139,7,287.48,7.39,0.0,6,08-05-2014,17:00:00,5811
14140,7,287.48,7.39,0.0,5,08-05-2014,17:00:00,5811
14141,7,287.19,0.76,0.0,6,08-05-2014,18:00:00,4383
14142,7,287.19,0.76,0.0,10,08-05-2014,18:00:00,4383
14143,7,287.19,0.76,0.0,5,08-05-2014,18:00:00,4383
14144,7,287.08,5.84,0.0,6,08-05-2014,19:00:00,3117
14145,7,287.08,5.84,0.0,10,08-05-2014,19:00:00,3117
14146,7,287.08,5.84,0.0,5,08-05-2014,19:00:00,3117
14147,7,286.89,3.19,0.0,6,08-05-2014,20:00:00,2740
14148,7,286.89,3.19,0.0,5,08-05-2014,20:00:00,2740
14149,7,286.89,3.19,0.0,10,08-05-2014,20:00:00,2740
14150,7,286.9,0.38,0.0,6,08-05-2014,21:00:00,2714
14151,7,286.9,0.38,0.0,10,08-05-2014,21:00:00,2714
14152,7,287.0,1.83,0.0,6,08-05-2014,22:00:00,1924
14153,7,287.0,1.83,0.0,10,08-05-2014,22:00:00,1924
14154,7,286.94,0.51,0.0,6,08-05-2014,23:00:00,1160
14155,7,286.94,0.51,0.0,5,08-05-2014,23:00:00,1160
14156,7,286.65,0.0,0.0,5,09-05-2014,00:00:00,630
14157,7,286.95,2.79,0.0,6,09-05-2014,01:00:00,441
14158,7,286.95,2.79,0.0,5,09-05-2014,01:00:00,441
14159,7,287.81,0.25,0.0,6,09-05-2014,02:00:00,306
14160,7,287.81,0.25,0.0,5,09-05-2014,02:00:00,306
14161,7,287.12,0.0,0.0,5,09-05-2014,03:00:00,376
14162,7,285.91,0.3,0.0,6,09-05-2014,04:00:00,749
14163,7,285.91,0.3,0.0,5,09-05-2014,04:00:00,749
14164,7,284.23,0.0,0.0,5,09-05-2014,05:00:00,2634
14165,7,283.49,0.0,0.0,5,09-05-2014,06:00:00,5544
14166,7,282.06,0.0,0.0,5,09-05-2014,07:00:00,6540
14167,7,281.84,0.0,0.0,5,09-05-2014,08:00:00,5922
14168,7,282.09,0.25,0.0,6,09-05-2014,09:00:00,5086
14169,7,282.08,0.0,0.0,1,09-05-2014,10:00:00,4824
14170,7,282.42,0.25,0.0,6,09-05-2014,11:00:00,5285
14171,7,282.68,0.0,0.0,1,09-05-2014,12:00:00,5315
14172,7,283.2,0.0,0.0,1,09-05-2014,13:00:00,5722
14173,7,283.4,0.25,0.0,6,09-05-2014,14:00:00,5825
14174,7,284.1,0.0,0.0,1,09-05-2014,15:00:00,6062
14175,7,285.14,0.0,0.0,1,09-05-2014,16:00:00,6393
14176,7,286.32,0.0,0.0,1,09-05-2014,17:00:00,6106
14177,7,286.69,0.0,0.0,1,09-05-2014,18:00:00,5031
14178,7,286.53,0.0,0.0,1,09-05-2014,19:00:00,3883
14179,7,285.77,0.0,0.0,1,09-05-2014,20:00:00,3262
14180,7,284.39,0.0,0.0,1,09-05-2014,21:00:00,2956
14181,7,282.83,0.0,0.0,0,09-05-2014,22:00:00,2512
14182,7,281.2,0.0,0.0,0,09-05-2014,23:00:00,4030
14183,7,280.37,0.0,0.0,0,10-05-2014,00:00:00,2081
14184,7,279.65,0.0,0.0,0,10-05-2014,01:00:00,957
14185,7,279.09,0.0,0.0,0,10-05-2014,02:00:00,682
14186,7,278.88,0.0,0.0,0,10-05-2014,03:00:00,439
14187,7,278.3,0.0,0.0,0,10-05-2014,04:00:00,385
14188,7,278.43,0.0,0.0,0,10-05-2014,04:00:00,385
14189,7,278.0,0.0,0.0,0,10-05-2014,05:00:00,755
14190,7,277.74,0.0,0.0,5,10-05-2014,06:00:00,1395
14191,7,278.38,0.0,0.0,5,10-05-2014,07:00:00,2157
14192,7,282.25,0.0,0.0,1,10-05-2014,08:00:00,3113
14193,7,284.23,0.0,0.0,1,10-05-2014,09:00:00,4199
14194,7,286.42,0.0,0.0,1,10-05-2014,10:00:00,4421
14195,7,286.937,0.0,0.0,1,10-05-2014,11:00:00,4638
14196,7,290.282,0.0,0.0,1,10-05-2014,12:00:00,5039
14197,7,292.12,0.0,0.0,1,10-05-2014,13:00:00,4917
14198,7,293.24,0.0,0.0,0,10-05-2014,14:00:00,4815
14199,7,293.58,0.0,0.0,1,10-05-2014,15:00:00,4680
14200,7,293.78,0.0,0.0,1,10-05-2014,16:00:00,4644
14201,7,292.74,0.34,0.0,6,10-05-2014,17:00:00,4534
14202,7,291.09,0.25,0.0,6,10-05-2014,18:00:00,4003
14203,7,290.55,0.25,0.0,6,10-05-2014,19:00:00,3456
14204,7,290.55,0.25,0.0,10,10-05-2014,19:00:00,3456
14205,7,289.44,0.51,0.0,6,10-05-2014,20:00:00,2890
14206,7,289.44,0.51,0.0,10,10-05-2014,20:00:00,2890
14207,7,287.69,0.98,0.0,6,10-05-2014,21:00:00,3024
14208,7,287.69,0.98,0.0,2,10-05-2014,21:00:00,3024
14209,7,286.69,0.5,0.0,6,10-05-2014,22:00:00,2568
14210,7,286.69,0.5,0.0,2,10-05-2014,22:00:00,2568
14211,7,286.27,0.41,0.0,6,10-05-2014,23:00:00,1762
14212,7,285.73,0.31,0.0,6,11-05-2014,00:00:00,1150
14213,7,285.21,0.42,0.0,6,11-05-2014,01:00:00,773
14214,7,285.21,0.42,0.0,5,11-05-2014,01:00:00,773
14215,7,284.68,0.25,0.0,6,11-05-2014,02:00:00,550
14216,7,283.82,0.0,0.0,3,11-05-2014,03:00:00,326
14217,7,283.82,0.0,0.0,5,11-05-2014,03:00:00,326
14218,7,282.65,0.25,0.0,6,11-05-2014,04:00:00,265
14219,7,282.65,0.25,0.0,5,11-05-2014,04:00:00,265
14220,7,282.65,0.25,0.0,3,11-05-2014,04:00:00,265
14221,7,282.09,0.0,0.0,3,11-05-2014,05:00:00,494
14222,7,282.09,0.0,0.0,5,11-05-2014,05:00:00,494
14223,7,282.01,0.0,0.0,3,11-05-2014,06:00:00,790
14224,7,282.01,0.0,0.0,5,11-05-2014,06:00:00,790
14225,7,283.15,0.0,0.0,5,11-05-2014,07:00:00,1206
14226,7,285.39,0.0,0.0,5,11-05-2014,08:00:00,1927
14227,7,286.99,0.0,0.0,4,11-05-2014,09:00:00,2904
14228,7,288.9,0.0,0.0,0,11-05-2014,10:00:00,3705
14229,7,290.16,0.25,0.0,6,11-05-2014,11:00:00,4127
14230,7,291.7,0.0,0.0,1,11-05-2014,12:00:00,4492
14231,7,292.07,0.0,0.0,1,11-05-2014,13:00:00,4538
14232,7,291.98,0.0,0.0,1,11-05-2014,14:00:00,4438
14233,7,292.6,0.0,0.0,1,11-05-2014,15:00:00,4529
14234,7,292.84,0.0,0.0,6,11-05-2014,16:00:00,4438
14235,7,293.41,0.0,0.0,1,11-05-2014,17:00:00,4224
14236,7,293.39,0.0,0.0,1,11-05-2014,18:00:00,3989
14237,7,293.23,0.0,0.0,6,11-05-2014,19:00:00,3459
14238,7,287.9,0.0,0.0,6,11-05-2014,20:00:00,3115
14239,7,291.79,0.51,0.0,6,11-05-2014,21:00:00,2616
14240,7,291.79,0.51,0.0,10,11-05-2014,21:00:00,2616
14241,7,290.64,0.77,0.0,6,11-05-2014,22:00:00,1746
14242,7,290.64,0.77,0.0,10,11-05-2014,22:00:00,1746
14243,7,289.04,2.98,0.0,6,11-05-2014,23:00:00,1039
14244,7,289.04,2.98,0.0,5,11-05-2014,23:00:00,1039
14245,7,288.52,3.41,0.0,6,12-05-2014,00:00:00,530
14246,7,288.52,3.41,0.0,5,12-05-2014,00:00:00,530
14247,7,288.56,4.76,0.0,6,12-05-2014,01:00:00,267
14248,7,288.56,4.76,0.0,10,12-05-2014,01:00:00,267
14249,7,288.56,4.76,0.0,5,12-05-2014,01:00:00,267
14250,7,288.8,4.89,0.0,6,12-05-2014,02:00:00,260
14251,7,288.8,4.89,0.0,5,12-05-2014,02:00:00,260
14252,7,288.11,0.93,0.0,6,12-05-2014,03:00:00,315
14253,7,287.43,0.51,0.0,6,12-05-2014,04:00:00,780
14254,7,287.43,0.51,0.0,2,12-05-2014,04:00:00,780
14255,7,287.48,0.25,0.0,6,12-05-2014,05:00:00,2740
14256,7,287.42,0.0,0.0,5,12-05-2014,06:00:00,5800
14257,7,286.5,0.51,0.0,6,12-05-2014,07:00:00,6676
14258,7,286.5,0.51,0.0,5,12-05-2014,07:00:00,6676
14259,7,286.81,0.76,0.0,6,12-05-2014,08:00:00,5747
14260,7,286.81,0.76,0.0,5,12-05-2014,08:00:00,5747
14261,7,287.23,0.0,0.0,5,12-05-2014,09:00:00,4870
14262,7,287.48,1.78,0.0,6,12-05-2014,10:00:00,4385
14263,7,287.48,1.78,0.0,5,12-05-2014,10:00:00,4385
14264,7,287.6,0.3,0.0,6,12-05-2014,11:00:00,4556
14265,7,287.6,0.3,0.0,5,12-05-2014,11:00:00,4556
14266,7,287.6,0.3,0.0,2,12-05-2014,11:00:00,4556
14267,7,287.05,0.0,0.0,6,12-05-2014,12:00:00,4895
14268,7,287.05,0.0,0.0,5,12-05-2014,12:00:00,4895
14269,7,287.05,0.0,0.0,2,12-05-2014,12:00:00,4895
14270,7,285.93,0.25,0.0,6,12-05-2014,13:00:00,4902
14271,7,285.93,0.25,0.0,5,12-05-2014,13:00:00,4902
14272,7,286.9,0.0,0.0,5,12-05-2014,14:00:00,5156
14273,7,289.388,0.0,0.0,1,12-05-2014,15:00:00,5760
14274,7,286.34,0.0,0.0,5,12-05-2014,16:00:00,6290
14275,7,285.39,0.56,0.0,6,12-05-2014,17:00:00,5899
14276,7,285.39,0.56,0.0,5,12-05-2014,17:00:00,5899
14277,7,284.68,0.43,0.0,6,12-05-2014,18:00:00,4298
14278,7,284.68,0.43,0.0,5,12-05-2014,18:00:00,4298
14279,7,284.68,0.43,0.0,2,12-05-2014,18:00:00,4298
14280,7,284.25,0.34,0.0,6,12-05-2014,19:00:00,3093
14281,7,284.25,0.34,0.0,2,12-05-2014,19:00:00,3093
14282,7,284.25,0.34,0.0,5,12-05-2014,19:00:00,3093
14283,7,286.583,0.0,0.0,1,12-05-2014,20:00:00,2690
14284,7,282.88,0.91,0.0,6,12-05-2014,21:00:00,2331
14285,7,282.62,1.28,0.0,6,12-05-2014,22:00:00,1466
14286,7,282.57,0.25,0.0,6,12-05-2014,23:00:00,922
14287,7,282.61,0.25,0.0,6,13-05-2014,00:00:00,542
14288,7,282.61,0.25,0.0,5,13-05-2014,00:00:00,542
14289,7,282.52,0.0,0.0,1,13-05-2014,01:00:00,354
14290,7,282.3,0.0,0.0,1,13-05-2014,02:00:00,265
14291,7,281.81,0.34,0.0,6,13-05-2014,03:00:00,350
14292,7,281.58,0.0,0.0,1,13-05-2014,04:00:00,797
14293,7,281.44,0.25,0.0,6,13-05-2014,05:00:00,2871
14294,7,281.09,0.0,0.0,1,13-05-2014,06:00:00,6095
14295,7,281.04,0.0,0.0,1,13-05-2014,07:00:00,6647
14296,7,281.14,0.0,0.0,1,13-05-2014,08:00:00,6086
14297,7,281.18,0.25,0.0,6,13-05-2014,09:00:00,5181
14298,7,281.32,0.0,0.0,1,13-05-2014,10:00:00,4506
14299,7,281.673,0.0,0.0,1,13-05-2014,11:00:00,4805
14300,7,284.418,0.0,0.0,1,13-05-2014,12:00:00,4929
14301,7,283.26,0.0,0.0,1,13-05-2014,13:00:00,5031
14302,7,283.59,0.0,0.0,1,13-05-2014,14:00:00,5395
14303,7,284.03,0.25,0.0,6,13-05-2014,15:00:00,6110
14304,7,283.9,0.0,0.0,1,13-05-2014,16:00:00,6908
